STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/4/2018,0.82,0,0,101,77
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/5/2018,0,0,0,95,77
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/6/2018,0,0,0,95,78
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/7/2018,0.2,0,0,85,64
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/8/2018,0,0,0,79,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/9/2018,0,0,0,84,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/10/2018,0,0,0,91,71
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/11/2018,0,0,0,96,76
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/12/2018,0,0,0,96,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/13/2018,0.09,0,0,87,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/14/2018,0,0,0,90,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/15/2018,0,0,0,92,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/16/2018,0.41,0,0,89,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/17/2018,0,0,0,97,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/18/2018,0.15,0,0,94,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/19/2018,0,0,0,88,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/20/2018,0,0,0,89,71
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/21/2018,0,0,0,87,68
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/23/2018,0,0,0,88,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/24/2018,0.01,0,0,87,78
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/25/2018,0.5,0,0,86,73
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/26/2018,0.94,0,0,85,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/27/2018,0,0,0,89,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/28/2018,0.2,0,0,92,71
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/29/2018,0,0,0,88,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/30/2018,0,0,0,88,71
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",7/31/2018,0,0,0,80,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/1/2018,0.33,0,0,82,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/2/2018,0.01,0,0,90,76
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/3/2018,0.02,0,0,91,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/4/2018,0.5,0,0,91,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/5/2018,0.03,0,0,90,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/6/2018,0,0,0,96,78
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/7/2018,0,0,0,96,78
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/8/2018,0.12,0,0,94,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/9/2018,0,0,0,94,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/10/2018,0.08,0,0,89,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/11/2018,0,0,0,93,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/12/2018,0.67,0,0,93,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/13/2018,0.3,0,0,89,73
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/14/2018,1.24,0,0,84,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/15/2018,0.19,0,0,84,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/16/2018,0,0,0,91,76
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/17/2018,0,0,0,93,78
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/18/2018,0.19,0,0,94,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/19/2018,0.14,0,0,91,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/20/2018,1,0,0,92,67
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/21/2018,0,0,0,77,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/22/2018,0.01,,,82,72
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/23/2018,0,0,0,85,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/24/2018,0,0,0,82,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/25/2018,0,0,0,87,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/26/2018,0,0,0,87,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/27/2018,0,0,0,87,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/28/2018,0,0,0,93,78
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/29/2018,0,0,0,97,80
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/30/2018,0,0,0,98,79
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",8/31/2018,0.06,0,0,98,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/1/2018,0.46,0,0,98,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/2/2018,0,0,0,98,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/3/2018,0,0,0,91,74
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/4/2018,0,0,0,97,77
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/5/2018,0,0,0,97,78
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/6/2018,0,0,0,96,79
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/7/2018,0,0,0,96,75
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/8/2018,2.76,0,0,86,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/9/2018,1.69,0,0,70,56
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/10/2018,2.3,0,0,62,54
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/11/2018,0.2,0,0,69,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/12/2018,0.05,0,0,76,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/13/2018,0.15,0,0,84,73
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/14/2018,0.02,0,0,77,68
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/15/2018,0,0,0,75,68
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/16/2018,0,0,0,79,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/17/2018,0,0,0,87,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/18/2018,0.07,0,0,81,73
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/19/2018,1.44,0,0,83,69
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/20/2018,0,0,0,86,68
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/21/2018,0,0,0,74,67
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/22/2018,0.02,0,0,78,70
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/23/2018,0.08,0,0,76,59
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/24/2018,0.88,0,0,62,59
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/25/2018,0.11,0,0,68,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/26/2018,0.84,0,0,82,67
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/27/2018,0.39,0,0,86,63
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/28/2018,1.09,0,0,73,61
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/29/2018,0,0,0,73,59
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",9/30/2018,0,0,0,78,57
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/1/2018,0,0,0,77,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/2/2018,0,0,0,82,67
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/3/2018,0.45,0,0,83,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/4/2018,0,0,0,83,65
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/5/2018,0.21,0,0,84,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/6/2018,0,0,0,69,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/7/2018,0,0,0,71,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/8/2018,0,0,0,81,66
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/9/2018,0.06,0,0,73,68
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/10/2018,0,0,0,82,71
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/11/2018,0.14,0,0,85,73
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/12/2018,1.62,0,0,83,59
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/13/2018,0.07,0,0,64,49
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/14/2018,0,0,0,57,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/16/2018,0.17,0,0,69,50
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/17/2018,0,0,0,59,49
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/18/2018,0,0,0,66,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/19/2018,0,0,0,54,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/20/2018,0.11,0,0,62,48
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/21/2018,0.08,0,0,66,44
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/22/2018,0.05,0,0,51,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/23/2018,0,0,0,55,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/24/2018,0,0,0,68,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/25/2018,0,0,0,56,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/26/2018,0,0,0,54,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/27/2018,1.43,0,0,49,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/28/2018,0.09,0,0,56,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",10/29/2018,0.09,0,0,56,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/2/2018,0,0,0,73,62
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/3/2018,0.88,0,0,73,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/4/2018,0,0,0,59,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/5/2018,0.15,0,0,58,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/6/2018,0.58,0,0,55,51
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/7/2018,0.98,0,0,64,52
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/8/2018,0,0,0,58,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/9/2018,0,0,0,58,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/10/2018,0.86,0,0,52,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/11/2018,0,0,0,45,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/12/2018,0,0,0,48,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/13/2018,1.34,0,0,50,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/14/2018,0,0,0,50,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/15/2018,0,0,0,44,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/16/2018,1.53,0,0,39,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/17/2018,0.01,0,0,44,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/18/2018,0,0,0,49,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/19/2018,0,0,0,49,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/20/2018,0,0,0,53,44
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/21/2018,0,0,0,50,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/24/2018,0,0,0,36,20
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/25/2018,2.43,0,0,50,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/26/2018,0,0,0,59,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/27/2018,0.98,0,0,54,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",11/30/2018,0,0,0,46,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/1/2018,0,0,0,44,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/3/2018,0,0,0,57,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/4/2018,0,0,0,57,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/5/2018,0,0,0,43,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/6/2018,1.3,0,0,34,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/7/2018,0,0,0,40,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/8/2018,0,0,0,40,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/9/2018,0,0,0,38,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/10/2018,0,0,0,40,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/11/2018,0,0,0,44,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/12/2018,0,0,0,43,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/13/2018,0,0,0,44,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/14/2018,0,0,0,50,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/15/2018,0.18,0,0,53,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/16/2018,1.1,0,0,53,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/17/2018,0.09,0,0,45,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/18/2018,0,0,0,48,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/19/2018,0,0,0,42,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/20/2018,0,0,0,45,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/21/2018,1.6,0,0,65,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/22/2018,0.15,0,0,62,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/23/2018,0,0,0,46,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/26/2018,0,0,0,47,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/27/2018,0,0,0,46,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/28/2018,1.04,0,0,55,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/29/2018,0.6,0,0,60,49
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/30/2018,0,0,0,51,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",12/31/2018,0,0,0,45,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/1/2019,1.59,0,0,50,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/2/2019,0,0,0,61,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/3/2019,0,0,0,45,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/4/2019,0,0,0,46,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/5/2019,0.5,0,0,47,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/6/2019,0.5,0,0,48,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/7/2019,0,0,0,52,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/8/2019,0.08,0,0,37,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/9/2019,0.15,0,0,46,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/10/2019,0,0,0,47,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/11/2019,0,0,0,40,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/12/2019,0,0,0,34,22
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/13/2019,2,2,2,40,23
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/14/2019,0,0,0,35,21
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/15/2019,0,0,0,36,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/16/2019,0,0,0,39,28
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/17/2019,0,0,0,39,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/18/2019,0.08,1,1,39,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/19/2019,0,0,0,37,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/20/2019,1.35,0,0,47,32
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/21/2019,0,0,0,49,8
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/22/2019,0,0,0,19,10
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/23/2019,0,0,0,34,13
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/24/2019,0.25,0,0,59,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/25/2019,0.88,0,0,60,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/26/2019,0,0,0,40,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/27/2019,0,0,0,39,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/28/2019,0.04,0,0,48,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/29/2019,0,0,0,39,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/30/2019,0,0,0,43,19
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",1/31/2019,0.16,0,0,43,5
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/1/2019,0,0,0,18,8
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/2/2019,0.04,1,1,18,13
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/3/2019,0,0,0,38,18
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/4/2019,0,0,0,51,18
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/5/2019,0,0,0,62,18
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/6/2019,0,0,0,69,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/7/2019,0.33,0,0,59,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/8/2019,0.05,0,0,47,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/9/2019,0,0,0,55,24
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/10/2019,0,0,0,35,23
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/11/2019,0.25,1.8,2,38,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/12/2019,0.3,1.1,2,34,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/13/2019,1.1,0,0,41,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/14/2019,0,0,0,42,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/15/2019,0,0,0,53,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/16/2019,0,0,0,63,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/17/2019,0,0,0,38,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/18/2019,0.33,0,0,40,30
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/19/2019,0,0,0,45,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/20/2019,0,0,0,39,28
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/21/2019,0.69,1,1,44,26
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/22/2019,0,0,0,52,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/23/2019,0,0,0,47,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/24/2019,0.38,0,0,52,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/25/2019,0.12,0,0,49,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/26/2019,0,0,0,42,29
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/27/2019,0,0,0,42,25
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",2/28/2019,0,0,0,39,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/1/2019,0.27,2.8,3,41,27
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/2/2019,0.47,0.3,0,35,28
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/4/2019,1.5,0.5,1,37,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/5/2019,0,0,0,39,22
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/6/2019,0,0,0,35,19
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/7/2019,0,0,0,30,19
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/8/2019,0,0,0,37,21
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/9/2019,0,0,0,41,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/10/2019,0.95,0,0,53,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/11/2019,0.03,0,0,50,43
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/12/2019,0,0,0,56,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/13/2019,0,0,0,56,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/14/2019,0,0,0,53,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/15/2019,0,0,0,70,47
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/16/2019,0.13,0,0,77,45
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/17/2019,0,0,0,51,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/18/2019,0,0,0,48,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/19/2019,0,0,0,49,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/20/2019,0,0,0,54,37
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/21/2019,0.12,0,0,56,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/22/2019,1.2,0,0,51,38
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/23/2019,0,0,0,52,35
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/24/2019,0,0,0,52,39
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/25/2019,0,0,0,63,46
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/26/2019,0,0,0,57,33
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/27/2019,0,0,0,49,34
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/28/2019,0,0,0,54,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/29/2019,0,0,0,60,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/30/2019,0,0,0,63,42
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",3/31/2019,0.03,0,0,77,58
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/1/2019,0.1,0,0,62,31
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/2/2019,0,0,0,50,36
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/3/2019,0,0,0,54,40
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/4/2019,0,0,0,68,49
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/5/2019,0,0,0,67,41
USC00366886,"PHILADELPHIA FRANKLIN INSTITUTE, PA US",4/6/2019,0.13,0,0,47,41
